市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
sz,000001,2022-12-30 09:37:12,13.08,24,193074,148,-,13.07,13.06,13.05,13.04,13.03,13.08,13.09,13.10,13.11,13.12,542,636,871,2227,424,176,109,455,949,1233
sz,000001,2022-12-30 09:37:15,13.07,22,214459,164,-,13.07,13.06,13.05,13.04,13.03,13.08,13.09,13.10,13.11,13.12,557,657,951,2185,424,65,109,455,949,1233
sz,000001,2022-12-30 09:37:18,13.07,59,801369,613,-,13.07,13.06,13.05,13.04,13.03,13.09,13.10,13.11,13.12,13.13,784,662,1051,2247,424,67,479,949,1233,1481
sz,000001,2022-12-30 09:37:21,13.08,47,415640,318,-,13.07,13.06,13.05,13.04,13.03,13.08,13.09,13.10,13.11,13.12,768,677,1064,2247,424,73,71,476,949,1229
sz,000001,2022-12-30 09:37:24,13.08,16,205316,157,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,20,743,685,1070,2247,87,476,949,1229,1481
sz,000001,2022-12-30 09:37:27,13.08,22,85020,65,-,13.07,13.06,13.05,13.04,13.03,13.08,13.09,13.10,13.11,13.12,833,712,1100,2210,424,30,119,576,949,1229
sz,000001,2022-12-30 09:37:30,13.09,22,141272,108,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,382,843,703,1160,2210,111,576,949,1229,1501
sz,000001,2022-12-30 09:37:33,13.08,17,88944,68,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,452,843,803,1182,2210,124,576,949,1229,1501
sz,000001,2022-12-30 09:37:36,13.08,20,95496,73,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,420,838,735,1240,2220,113,576,969,1233,1501
sz,000001,2022-12-30 09:37:39,13.08,8,146497,112,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,448,838,694,1258,2220,112,576,969,1233,1501
sz,000001,2022-12-30 09:37:42,13.08,29,657974,503,-,13.07,13.06,13.05,13.04,13.03,13.08,13.09,13.10,13.11,13.12,837,694,1245,2225,428,386,65,587,999,1306
sz,000001,2022-12-30 09:37:45,13.08,26,674941,516,-,13.07,13.06,13.05,13.04,13.03,13.09,13.10,13.11,13.12,13.13,847,697,1266,2245,438,47,628,999,1306,1491
sz,000001,2022-12-30 09:37:48,13.09,12,103360,79,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,3,836,697,1266,2245,67,614,999,1232,1491
sz,000001,2022-12-30 09:37:51,13.08,7,37960,29,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,11,836,712,1281,2245,39,564,1008,1232,1491
sz,000001,2022-12-30 09:37:54,13.09,7,22240,17,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,96,836,771,1281,2245,142,564,1008,1232,1491
sz,000001,2022-12-30 09:37:57,13.09,12,51041,39,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,311,836,771,1281,2245,164,564,1008,1261,1505
sz,000001,2022-12-30 09:38:00,13.1,33,1058314,808,-,13.10,13.09,13.08,13.07,13.06,13.11,13.12,13.13,13.14,13.15,1193,251,420,833,871,1017,1261,1505,2675,4807
sz,000001,2022-12-30 09:38:03,13.1,30,1949088,1488,-,13.09,13.08,13.07,13.06,13.05,13.10,13.11,13.12,13.13,13.14,61,455,833,850,1200,188,989,1241,1505,2675
sz,000001,2022-12-30 09:38:06,13.09,3,10478,8,-,13.09,13.08,13.07,13.06,13.05,13.10,13.11,13.12,13.13,13.14,18,452,823,850,1004,262,1037,1241,1505,2674
sz,000001,2022-12-30 09:38:09,13.08,44,289217,221,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,448,823,844,1034,2283,26,3768,1110,1241,1606
sz,000001,2022-12-30 09:38:12,13.08,43,134776,103,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,260,823,854,1034,2283,53,3632,1106,1249,1603
sz,000001,2022-12-30 09:38:15,13.09,23,141274,108,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,408,803,848,1036,2283,454,3673,1068,1269,1671
sz,000001,2022-12-30 09:38:18,13.08,11,60168,46,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,751,894,862,1037,2283,445,3679,1068,1269,1691
sz,000001,2022-12-30 09:38:21,13.08,10,30092,23,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,763,894,862,974,2283,519,3679,1068,1269,1691
sz,000001,2022-12-30 09:38:24,13.08,7,87636,67,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,767,894,862,974,2283,551,3679,1068,1269,1691
sz,000001,2022-12-30 09:38:27,13.08,7,43164,33,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,901,894,906,1069,2283,565,3679,994,1269,1699
sz,000001,2022-12-30 09:38:30,13.08,13,163554,125,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,830,904,910,1069,2283,527,3684,994,1274,1699
sz,000001,2022-12-30 09:38:33,13.08,12,64117,49,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,806,904,884,1078,2373,583,3684,1004,1274,1699
sz,000001,2022-12-30 09:38:36,13.08,7,32710,25,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,815,904,884,1078,2373,706,3684,1004,1274,1699
sz,000001,2022-12-30 09:38:39,13.09,3,49735,38,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,818,904,889,1093,2373,717,3686,1004,1274,1699
sz,000001,2022-12-30 09:38:42,13.08,30,200124,153,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,667,904,919,1093,2373,763,3686,1004,1315,1699
sz,000001,2022-12-30 09:38:45,13.08,113,1257451,961,-,13.08,13.07,13.06,13.05,13.04,13.09,13.10,13.11,13.12,13.13,179,804,919,1123,2373,836,3686,1004,1315,1704
sz,000001,2022-12-30 09:38:48,13.08,17,268140,205,-,13.07,13.06,13.05,13.04,13.03,13.08,13.09,13.10,13.11,13.12,385,927,1123,2373,413,409,448,3686,1004,1315
sz,000001,2022-12-30 09:38:51,13.08,27,681063,521,-,13.06,13.05,13.04,13.03,13.02,13.08,13.09,13.10,13.11,13.12,911,1124,2374,414,389,74,382,3687,1005,1316
sz,000001,2022-12-30 09:38:54,13.09,57,1408868,1078,-,13.06,13.05,13.04,13.03,13.02,13.09,13.10,13.11,13.12,13.13,349,1144,2374,412,419,215,3707,1004,1316,1719
sz,000001,2022-12-30 09:38:57,13.06,3,33959,26,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,348,1154,2374,412,419,46,28,392,3707,1004
sz,000001,2022-12-30 09:39:00,13.09,12,120300,92,-,13.07,13.06,13.05,13.04,13.03,13.09,13.10,13.11,13.12,13.13,11,369,1154,2374,412,429,3701,1004,1316,1719
sz,000001,2022-12-30 09:39:03,13.06,9,31361,24,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,368,1156,2374,432,420,11,210,530,3703,1003
sz,000001,2022-12-30 09:39:06,13.07,2,2613,2,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,411,1126,2374,432,420,28,243,529,3703,1003
sz,000001,2022-12-30 09:39:09,13.07,12,206375,158,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,330,1126,2377,432,420,14,238,501,3703,1003
sz,000001,2022-12-30 09:39:12,13.06,1,2612,2,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,345,1141,2377,425,420,14,238,521,3703,973
sz,000001,2022-12-30 09:39:15,13.07,15,138440,106,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,260,1150,2377,425,420,11,238,521,3703,973
sz,000001,2022-12-30 09:39:18,13.09,43,1211621,926,-,13.07,13.06,13.05,13.04,13.03,13.09,13.10,13.11,13.12,13.13,772,235,1150,2387,425,1043,3764,973,1336,1750
sz,000001,2022-12-30 09:39:21,13.08,4,7846,6,-,13.07,13.06,13.05,13.04,13.03,13.08,13.09,13.10,13.11,13.12,771,237,1160,2387,425,12,366,3703,973,1336
sz,000001,2022-12-30 09:39:24,13.07,6,90249,69,-,13.07,13.06,13.05,13.04,13.03,13.08,13.09,13.10,13.11,13.12,788,270,1160,2387,425,608,173,3703,958,1336
sz,000001,2022-12-30 09:39:27,13.08,4,30066,23,-,13.07,13.06,13.05,13.04,13.03,13.08,13.09,13.10,13.11,13.12,802,285,1195,2387,425,688,151,3703,958,1336
sz,000001,2022-12-30 09:39:30,13.08,4,45751,35,-,13.07,13.06,13.05,13.04,13.03,13.08,13.09,13.10,13.11,13.12,785,304,1195,2387,425,700,271,3703,958,1336
sz,000001,2022-12-30 09:39:33,13.08,4,258789,198,-,13.07,13.06,13.05,13.04,13.03,13.08,13.09,13.10,13.11,13.12,590,304,1195,2387,425,690,276,3703,958,1336
sz,000001,2022-12-30 09:39:36,13.07,25,850903,651,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,316,1245,2387,425,1229,4411,712,274,3690,958
sz,000001,2022-12-30 09:39:39,13.06,15,318782,244,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,195,1252,2387,425,1230,5034,712,274,3690,958
sz,000001,2022-12-30 09:39:42,13.06,25,150230,115,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,75,1252,2394,425,1230,5113,712,274,3706,958
sz,000001,2022-12-30 09:39:45,13.06,11,130608,100,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,52,1242,2394,425,1230,5126,648,271,3706,958
sz,000001,2022-12-30 09:39:48,13.05,6,92717,71,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,1234,2394,425,1230,1515,72,5074,630,271,3706
sz,000001,2022-12-30 09:39:51,13.06,8,70503,54,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,1218,2395,425,1230,1516,117,5037,630,271,3701
sz,000001,2022-12-30 09:39:54,13.05,4,362790,278,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,910,2395,429,1230,1516,162,5037,630,271,3706
sz,000001,2022-12-30 09:39:57,13.05,7,123975,95,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,827,2395,430,1230,1516,188,5037,82,271,3706
sz,000001,2022-12-30 09:40:00,13.06,4,45694,35,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,814,2385,430,1230,1536,274,5037,82,271,3706
sz,000001,2022-12-30 09:40:03,13.06,20,248087,190,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,913,2402,430,1230,1536,185,5037,82,271,3711
sz,000001,2022-12-30 09:40:06,13.06,45,659214,505,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,56,598,2383,430,1260,5037,82,271,3711,958
sz,000001,2022-12-30 09:40:09,13.06,12,97960,75,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,57,668,2383,440,1260,4363,82,273,3711,958
sz,000001,2022-12-30 09:40:12,13.06,1,1306,1,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,71,766,2383,440,460,4363,82,273,3716,959
sz,000001,2022-12-30 09:40:15,13.06,8,87503,67,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,161,770,2383,450,460,4353,82,273,3726,959
sz,000001,2022-12-30 09:40:18,13.07,32,733597,562,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,37,440,2383,433,460,4341,82,197,3731,959
sz,000001,2022-12-30 09:40:21,13.07,2,7842,6,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,62,447,2383,433,490,4335,82,197,3731,959
sz,000001,2022-12-30 09:40:24,13.06,9,75768,58,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,89,483,2386,431,490,4317,62,202,3731,959
sz,000001,2022-12-30 09:40:27,13.06,12,105796,81,-,13.06,13.05,13.04,13.03,13.02,13.07,13.08,13.09,13.10,13.11,70,476,2386,431,490,4343,64,202,3766,959
sz,000001,2022-12-30 09:40:30,13.06,11,148864,114,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,703,2387,431,490,1551,672,4374,64,202,3766
sz,000001,2022-12-30 09:40:33,13.06,8,449263,344,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,845,2387,431,490,1551,330,4373,64,187,3766
sz,000001,2022-12-30 09:40:36,13.06,10,113622,87,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,875,2387,431,499,1551,243,4373,64,187,3773
sz,000001,2022-12-30 09:40:39,13.06,12,150190,115,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,911,2387,451,499,1551,140,4373,64,207,3776
sz,000001,2022-12-30 09:40:42,13.06,15,86179,66,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,894,2387,451,499,1551,98,4373,64,207,3776
sz,000001,2022-12-30 09:40:45,13.06,4,14366,11,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,904,2394,451,499,1551,87,4373,64,207,3776
sz,000001,2022-12-30 09:40:48,13.06,66,1462883,1121,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,93,2278,447,499,1551,16,4373,64,227,3776
sz,000001,2022-12-30 09:40:51,13.05,19,105718,81,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,48,2278,447,469,1551,59,4373,84,227,3776
sz,000001,2022-12-30 09:40:54,13.06,34,160555,123,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,25,2278,447,469,1551,85,4373,84,242,3781
sz,000001,2022-12-30 09:40:57,13.05,16,62640,48,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,2278,447,469,1561,2570,3,250,4373,84,238
sz,000001,2022-12-30 09:41:00,13.06,10,50913,39,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,2325,447,476,1561,2575,1,241,4373,84,238
sz,000001,2022-12-30 09:41:03,13.04,24,304260,233,-,13.04,13.03,13.02,13.01,13.00,13.06,13.07,13.08,13.09,13.10,2327,447,476,1561,2575,82,4373,84,238,3776
sz,000001,2022-12-30 09:41:06,13.04,6,109560,84,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,2,2269,427,476,1561,83,4373,92,238,3776
sz,000001,2022-12-30 09:41:09,13.05,16,76998,59,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,2249,434,502,1561,2575,14,86,4363,92,238
sz,000001,2022-12-30 09:41:12,13.04,8,32611,25,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,2230,435,502,1561,2575,513,67,4385,92,238
sz,000001,2022-12-30 09:41:15,13.05,9,50862,39,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,2210,435,502,1561,2577,518,69,4385,92,236
sz,000001,2022-12-30 09:41:18,13.05,10,44354,34,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,2209,438,502,1561,2577,521,79,4385,92,242
sz,000001,2022-12-30 09:41:21,13.04,8,182679,140,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,2189,438,502,1561,2577,411,79,4385,92,242
sz,000001,2022-12-30 09:41:24,13.05,14,227012,174,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,2146,448,513,1561,2577,315,105,4385,92,242
sz,000001,2022-12-30 09:41:27,13.04,19,451257,346,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,1910,456,533,1561,2577,277,126,4385,92,142
sz,000001,2022-12-30 09:41:30,13.05,17,125238,96,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,1936,456,533,1561,2597,225,126,4385,92,142
sz,000001,2022-12-30 09:41:33,13.05,5,41747,32,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,1927,456,533,1561,2593,282,126,4385,92,142
sz,000001,2022-12-30 09:41:36,13.05,2,14355,11,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,1931,456,533,1563,2593,301,126,4387,92,142
sz,000001,2022-12-30 09:41:39,13.04,4,26091,20,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,1932,456,593,1563,2593,314,146,4387,92,142
sz,000001,2022-12-30 09:41:42,13.04,5,15654,12,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,1956,456,613,1563,2593,310,146,4387,92,152
sz,000001,2022-12-30 09:41:45,13.03,84,2623634,2012,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,444,613,1563,2593,416,111,456,196,4387,92
sz,000001,2022-12-30 09:41:48,13.03,48,365051,280,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,378,623,1563,2593,417,45,434,196,4359,92
sz,000001,2022-12-30 09:41:51,13.04,11,100367,77,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,347,620,1563,2593,417,55,434,219,4337,92
sz,000001,2022-12-30 09:41:54,13.03,10,89915,69,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,266,607,1564,2603,417,80,434,219,4337,92
sz,000001,2022-12-30 09:41:57,13.03,12,67775,52,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,278,607,1564,2605,417,117,434,219,4337,92
sz,000001,2022-12-30 09:42:00,13.04,37,314046,241,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,89,607,1569,2605,417,163,434,219,4337,92
sz,000001,2022-12-30 09:42:03,13.03,36,701350,538,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,77,624,1609,2623,417,1,371,219,4336,92
sz,000001,2022-12-30 09:42:06,13.05,4,71750,55,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,152,624,1617,2623,417,20,341,418,4336,92
sz,000001,2022-12-30 09:42:09,13.04,6,109533,84,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,33,275,624,1591,2615,335,418,4336,92,151
sz,000001,2022-12-30 09:42:12,13.05,135,6777973,5187,-,13.05,13.04,13.03,13.02,13.01,13.07,13.08,13.09,13.10,13.11,290,95,289,644,1598,217,72,147,224,904
sz,000001,2022-12-30 09:42:15,13.06,92,898116,687,-,13.06,13.05,13.04,13.03,13.02,13.08,13.09,13.10,13.11,13.12,6,191,103,329,644,262,242,324,1055,1367
sz,000001,2022-12-30 09:42:18,13.05,29,151460,116,-,13.05,13.04,13.03,13.02,13.01,13.06,13.08,13.09,13.10,13.11,152,123,348,707,1634,132,267,255,324,1056
sz,000001,2022-12-30 09:42:21,13.05,77,519618,398,-,13.05,13.04,13.03,13.02,13.01,13.06,13.08,13.09,13.10,13.11,73,343,368,712,1665,8,264,286,324,1056
sz,000001,2022-12-30 09:42:24,13.06,11,69218,53,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,73,351,352,712,1670,32,1,271,286,724
sz,000001,2022-12-30 09:42:27,13.05,6,100473,77,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,360,352,792,1670,3157,66,73,101,271,273
sz,000001,2022-12-30 09:42:30,13.05,7,117450,90,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,443,341,806,1670,3358,53,55,106,292,278
sz,000001,2022-12-30 09:42:33,13.05,4,15660,12,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,560,484,906,1674,3383,33,65,150,292,278
sz,000001,2022-12-30 09:42:36,13.05,12,189233,145,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,744,479,906,1674,3387,415,48,170,292,278
sz,000001,2022-12-30 09:42:39,13.05,8,52185,40,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,729,521,959,1678,3390,402,72,170,292,278
sz,000001,2022-12-30 09:42:42,13.04,1,1304,1,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,738,546,969,1698,3390,452,73,178,292,278
sz,000001,2022-12-30 09:42:45,13.04,33,204728,157,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,581,546,1001,1698,3390,453,73,178,292,278
sz,000001,2022-12-30 09:42:48,13.03,79,1299799,997,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,232,1003,1698,3415,455,122,426,73,178,292
sz,000001,2022-12-30 09:42:51,13.04,1,131704,101,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,282,1001,1691,3415,456,65,446,73,178,292
sz,000001,2022-12-30 09:42:54,13.04,5,37816,29,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,282,1001,1691,3415,456,100,449,73,178,292
sz,000001,2022-12-30 09:42:57,13.04,3,7821,6,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,299,1001,1691,3415,456,159,449,73,178,292
sz,000001,2022-12-30 09:43:00,13.04,17,277752,213,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,370,1042,1691,3415,456,36,449,73,178,312
sz,000001,2022-12-30 09:43:03,13.04,16,119977,92,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,3,353,1092,1691,3415,422,73,178,312,651
sz,000001,2022-12-30 09:43:06,13.04,8,36503,28,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,394,1092,1691,3513,456,80,390,73,178,312
sz,000001,2022-12-30 09:43:09,13.04,6,16952,13,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,419,1092,1692,3521,476,159,390,73,178,312
sz,000001,2022-12-30 09:43:12,13.03,30,254260,195,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,426,1092,1737,3521,526,39,390,73,178,312
sz,000001,2022-12-30 09:43:15,13.05,4,136946,105,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,2,539,1092,1734,3521,364,74,178,312,651
sz,000001,2022-12-30 09:43:18,13.04,5,26089,20,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,16,543,1092,1734,3521,355,69,170,312,651
sz,000001,2022-12-30 09:43:21,13.04,35,1337517,1024,-,13.04,13.03,13.02,13.01,13.00,13.06,13.07,13.08,13.09,13.10,38,565,1093,1733,3521,631,2088,312,651,1511
sz,000001,2022-12-30 09:43:24,13.03,16,230982,177,-,13.03,13.02,13.01,13.00,12.99,13.06,13.07,13.08,13.09,13.10,589,1093,1733,3521,525,436,1155,312,651,1511
sz,000001,2022-12-30 09:43:27,13.05,12,296072,227,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,49,609,1083,1733,3547,8,421,1054,312,651
sz,000001,2022-12-30 09:43:30,13.06,11,73076,56,-,13.04,13.03,13.02,13.01,13.00,13.06,13.07,13.08,13.09,13.10,103,820,1091,1733,3557,400,1054,312,651,1511
sz,000001,2022-12-30 09:43:33,13.05,1,5220,4,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,103,789,1096,1735,3608,1,404,1054,312,651
sz,000001,2022-12-30 09:43:36,13.05,3,14355,11,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,49,134,965,1096,2335,13,786,322,654,2011
sz,000001,2022-12-30 09:43:39,13.06,4,30021,23,-,13.05,13.04,13.03,13.02,13.01,13.06,13.07,13.08,13.09,13.10,36,170,965,1096,2335,7,518,322,654,2016
sz,000001,2022-12-30 09:43:42,13.05,7,56115,43,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,158,1013,1096,2343,3623,5066,84,518,322,654
sz,000001,2022-12-30 09:43:45,13.05,8,223030,171,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,33,1084,1079,2343,3653,5023,78,518,322,807
sz,000001,2022-12-30 09:43:48,13.05,4,133110,102,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,66,1109,1079,1743,3654,4940,79,518,345,807
sz,000001,2022-12-30 09:43:51,13.04,6,133020,102,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,1141,1079,1743,3684,550,115,4950,110,518,345
sz,000001,2022-12-30 09:43:54,13.04,5,32593,25,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,1135,1129,1743,3684,551,102,4924,110,518,345
sz,000001,2022-12-30 09:43:57,13.04,7,134312,103,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,1,1140,1129,1743,3684,4924,110,518,365,787
sz,000001,2022-12-30 09:44:00,13.04,4,49566,38,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,15,1143,1129,1743,3709,4960,110,518,365,787
sz,000001,2022-12-30 09:44:03,13.04,114,262000,201,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,8,1039,1119,1739,3709,4985,72,518,365,782
sz,000001,2022-12-30 09:44:06,13.03,57,181243,139,-,13.03,13.02,13.01,13.00,12.99,13.05,13.06,13.07,13.08,13.09,1017,1129,1737,3709,552,4982,72,518,365,786
sz,000001,2022-12-30 09:44:09,13.05,18,109543,84,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,1013,1149,1737,3718,552,38,4967,72,518,345
sz,000001,2022-12-30 09:44:12,13.04,8,56071,43,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,1013,1149,1737,3728,552,34,4967,110,518,345
sz,000001,2022-12-30 09:44:15,13.03,9,91265,70,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,1209,1149,1737,3725,552,2,4965,60,518,345
sz,000001,2022-12-30 09:44:18,13.05,3,20874,16,-,13.04,13.03,13.02,13.01,13.00,13.05,13.06,13.07,13.08,13.09,37,1221,1150,1737,3725,4934,68,518,345,786
sz,000001,2022-12-30 09:44:21,13.03,13,74319,57,-,13.03,13.02,13.01,13.00,12.99,13.04,13.05,13.06,13.07,13.08,1245,1150,1737,3695,562,1,4942,68,112,335
