市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
sh,510050,2019-10-31 09:36:49,3.0020,7,247010.0000,823,S,3.0010,3.0000,2.9990,2.9980,2.9970,3.0020,3.0030,3.0040,3.0050,3.0060,348,22382,15421,2346,505,3455,7719,18575,13883,4402
sh,510050,2019-10-31 09:36:52,3.0030,4,1044750.0000,3480,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,2545,383,22919,15421,6346,8194,18575,14883,4402,2206
sh,510050,2019-10-31 09:36:58,3.0030,2,186780.0000,622,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,2425,383,22923,15450,6346,7744,18575,14883,7402,2206
sh,510050,2019-10-31 09:37:01,3.0020,2,97900.0000,326,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,2412,1181,23031,15620,6365,7431,18575,17883,7402,2206
sh,510050,2019-10-31 09:37:04,3.0020,1,15010.0000,50,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,2362,7946,20031,16620,2365,9904,18575,13883,11402,2206
sh,510050,2019-10-31 09:37:07,3.0030,1,90080.0000,300,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,2562,19979,11031,19620,2365,6004,3575,13933,20407,2206
sh,510050,2019-10-31 09:37:10,3.0030,3,133940.0000,446,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,2650,16979,14042,19620,2365,5561,3575,28933,11407,2206
sh,510050,2019-10-31 09:37:13,3.0020,4,510640.0000,1701,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,1059,13995,14042,19620,2365,5561,10216,16933,8407,2206
sh,510050,2019-10-31 09:37:16,3.0020,10,352690.0000,1175,S,3.0010,3.0000,2.9990,2.9980,2.9970,3.0020,3.0030,3.0040,3.0050,3.0060,12492,20042,16620,2365,3342,8825,5566,10491,22933,11407
sh,510050,2019-10-31 09:37:22,3.0030,11,3655730.0000,12177,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,14675,30492,1957,18620,2365,1661,4491,19933,7407,7206
sh,510050,2019-10-31 09:37:25,3.0020,1,12000.0000,40,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,11635,26892,1977,16620,5319,1931,4420,23065,8407,4206
sh,510050,2019-10-31 09:37:28,3.0020,8,3517450.0000,11717,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,198,8738,13977,25620,5319,10922,10420,26065,8478,4206
sh,510050,2019-10-31 09:37:31,3.0030,2,178380.0000,594,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,806,17538,13977,16620,2319,15628,4420,29065,11478,4206
sh,510050,2019-10-31 09:37:34,3.0020,2,5410.0000,18,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,803,11548,19987,16570,2319,12424,10420,23065,11538,4206
sh,510050,2019-10-31 09:37:37,3.0020,5,78650.0000,262,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,561,11548,16987,16570,5319,12003,10520,20070,5538,4206
sh,510050,2019-10-31 09:37:40,3.0020,13,1052200.0000,3504,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,6497,20748,11062,19570,2319,5174,4520,20070,8538,7206
sh,510050,2019-10-31 09:37:46,3.0020,2,7210.0000,24,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,12280,20748,11129,18570,2333,5244,4520,14073,19538,7206
sh,510050,2019-10-31 09:37:55,3.0030,3,219210.0000,730,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,24494,23787,2003,14895,2333,4549,4520,20073,11538,10206
sh,510050,2019-10-31 09:37:58,3.0020,3,9010.0000,30,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,18467,29853,2003,14895,5183,4549,4520,14073,17548,7206
sh,510050,2019-10-31 09:38:01,3.0030,8,1523390.0000,5074,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,12222,29853,2013,17895,5183,2720,4520,20073,14548,7206
sh,510050,2019-10-31 09:38:04,3.0030,2,201200.0000,670,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,9237,29853,2013,17895,2357,2050,4527,20073,8548,4206
sh,510050,2019-10-31 09:38:07,3.0030,3,36640.0000,122,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,6481,30053,2029,17895,5313,1995,4535,20073,11548,7206
sh,510050,2019-10-31 09:38:13,3.0030,2,14410.0000,48,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,18483,30053,5029,14907,5313,2821,5135,20073,14548,7206
sh,510050,2019-10-31 09:38:16,3.0030,1,3600.0000,12,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,21482,27053,5029,13907,5313,2827,4535,20073,10548,10206
sh,510050,2019-10-31 09:38:19,3.0030,10,863960.0000,2877,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,15336,31482,17653,5129,14907,4535,5073,11548,19206,1342
sh,510050,2019-10-31 09:38:25,3.0030,1,6010.0000,20,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,18394,34514,8653,5279,17742,5436,5073,5357,25206,7342
sh,510050,2019-10-31 09:38:28,3.0030,2,1510.0000,5,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,9389,24914,17653,2279,14907,9014,11073,23357,4206,1342
sh,510050,2019-10-31 09:38:31,3.0040,6,90120.0000,300,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,6388,21914,20653,2279,16907,8714,11073,19357,4277,1342
sh,510050,2019-10-31 09:38:34,3.0030,10,1017410.0000,3388,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,9514,11653,20829,13907,2477,12302,15314,23073,7357,5277
sh,510050,2019-10-31 09:38:37,3.0040,14,3333750.0000,11101,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0040,3.0050,3.0060,3.0070,3.0080,3578,8653,23829,13907,5477,14183,31803,7357,5279,1342
sh,510050,2019-10-31 09:38:43,3.0040,1,9020.0000,30,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0040,3.0050,3.0060,3.0070,3.0080,827,8653,22829,14907,4887,19558,25869,4357,5279,1745
sh,510050,2019-10-31 09:38:46,3.0020,5,30020.0000,100,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,395,5653,13829,23907,4887,14399,31858,16569,4357,5279
sh,510050,2019-10-31 09:38:49,3.0020,6,118570.0000,395,S,3.0010,3.0000,2.9990,2.9980,2.9970,3.0030,3.0040,3.0050,3.0060,3.0070,5367,19829,17903,1887,452,18724,28910,16569,4357,5279
sh,510050,2019-10-31 09:38:55,3.0020,5,37230.0000,124,S,3.0010,3.0000,2.9990,2.9980,2.9970,3.0020,3.0030,3.0040,3.0050,3.0060,5467,13829,20903,4887,452,177,9827,37916,13569,5389
sh,510050,2019-10-31 09:39:01,3.0020,1,300.0000,1,S,3.0010,3.0000,2.9990,2.9980,2.9970,3.0020,3.0030,3.0040,3.0050,3.0060,5472,23363,14703,4887,456,176,9827,26167,16569,5389
sh,510050,2019-10-31 09:39:04,3.0020,3,57030.0000,190,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,424,5458,26463,14703,4887,9827,22567,22569,5389,4280
sh,510050,2019-10-31 09:39:07,3.0020,1,34830.0000,116,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,549,17459,14463,16703,1887,10025,23067,19569,7389,4280
sh,510050,2019-10-31 09:39:13,3.0030,1,90090.0000,300,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,3833,24953,14463,17708,3885,7125,8067,25569,17389,4280
sh,510050,2019-10-31 09:39:16,3.0030,1,310.0000,1,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,10173,28153,14463,17708,3885,7194,8067,25569,11389,4280
sh,510050,2019-10-31 09:39:22,3.0030,7,1530010.0000,5095,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,1955,13478,20909,14463,17708,5163,25573,20389,4280,1828
sh,510050,2019-10-31 09:39:28,3.0020,11,1036220.0000,3451,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,30,18402,17739,8513,13708,5329,25573,16389,7280,1828
sh,510050,2019-10-31 09:39:37,3.0030,1,3010.0000,10,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,9630,27528,17549,9583,13708,5715,10575,13389,20280,1833
sh,510050,2019-10-31 09:39:43,3.0040,1,1190.0000,4,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,18751,33608,17549,8537,17063,5325,10575,10389,16280,1833
sh,510050,2019-10-31 09:39:46,3.0040,1,3010.0000,10,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,6775,24638,26483,9537,14228,5315,16575,25389,8280,1833
sh,510050,2019-10-31 09:39:52,3.0040,2,19520.0000,65,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,808,33648,17483,9537,14228,5305,10567,22389,14280,1833
sh,510050,2019-10-31 09:39:55,3.0030,2,30040.0000,100,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,9038,33648,17483,9537,17063,5305,10567,22389,17280,1833
sh,510050,2019-10-31 09:39:58,3.0040,2,3600.0000,12,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,16336,42368,8583,6536,17063,5260,10567,19389,14280,1833
sh,510050,2019-10-31 09:40:01,3.0040,1,3000.0000,10,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,12546,39368,8537,6564,14228,5372,10567,13389,20282,1833
sh,510050,2019-10-31 09:40:04,3.0050,34,1652520.0000,5501,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,6570,24746,30168,8537,6564,10538,4389,23282,4833,4532
sh,510050,2019-10-31 09:40:10,3.0040,1,9300.0000,31,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9027,24793,30751,11537,6262,10538,4389,19282,4833,4532
sh,510050,2019-10-31 09:40:13,3.0050,1,21000.0000,70,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,4017,16473,36901,12537,6292,10968,4389,19282,14833,4532
sh,510050,2019-10-31 09:40:16,3.0050,1,600.0000,2,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,4217,34973,18901,8537,9126,11166,4389,19282,10833,4532
sh,510050,2019-10-31 09:40:19,3.0050,15,924100.0000,3075,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,14361,34973,18838,9537,9109,8186,4389,13282,17833,4532
sh,510050,2019-10-31 09:40:22,3.0050,18,914700.0000,3044,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,11409,34973,18838,9537,6305,5142,4389,19282,8833,4552
sh,510050,2019-10-31 09:40:25,3.0050,2,961600.0000,3200,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,17066,28973,21838,9737,9139,1992,4390,13282,17833,8052
sh,510050,2019-10-31 09:40:28,3.0050,9,598600.0000,1992,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,18418,35940,19473,16038,9737,4390,4282,8833,26052,9441
sh,510050,2019-10-31 09:40:31,3.0060,2,60100.0000,200,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,18858,23075,16473,13038,11570,4190,4282,7833,20052,9441
sh,510050,2019-10-31 09:40:34,3.0050,2,10000.0000,33,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,10425,9274,25073,16038,8737,10192,10282,16833,5052,9441
sh,510050,2019-10-31 09:40:37,3.0050,6,961900.0000,3200,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,1225,3874,28073,14038,11737,10242,10282,19833,5952,9441
sh,510050,2019-10-31 09:40:40,3.0060,3,19800.0000,66,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,1351,828,22073,11038,11737,13175,19282,16833,5952,9371
sh,510050,2019-10-31 09:40:43,3.0050,6,406800.0000,1354,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,860,923,19558,17737,6081,6659,13472,31782,1833,5952
sh,510050,2019-10-31 09:40:46,3.0050,4,98900.0000,329,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,1460,923,16558,31471,11915,17839,19522,19782,1983,5952
sh,510050,2019-10-31 09:40:49,3.0050,1,900.0000,3,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,1460,923,18558,28471,9830,17820,22222,19652,1983,4952
sh,510050,2019-10-31 09:40:52,3.0040,2,102100.0000,340,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,1315,4023,27958,20471,9830,11367,16272,28552,2983,4962
sh,510050,2019-10-31 09:40:55,3.0050,4,174300.0000,580,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,665,3853,24958,22971,9830,10841,13257,19552,2983,4962
sh,510050,2019-10-31 09:40:58,3.0050,3,24400.0000,81,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,590,3899,24958,21971,9880,10835,16257,19572,1983,4962
sh,510050,2019-10-31 09:41:01,3.0040,7,240300.0000,800,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,430,11193,24958,19970,9895,16340,19257,10573,2983,4962
sh,510050,2019-10-31 09:41:04,3.0040,8,279400.0000,930,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,999,9958,28970,16495,5824,8499,16945,25267,4573,2983
sh,510050,2019-10-31 09:41:07,3.0040,2,196800.0000,655,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,999,9958,28970,16495,5824,9844,16345,25267,4573,2983
sh,510050,2019-10-31 09:41:10,3.0040,1,300.0000,1,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,999,9958,28970,16495,5794,13750,16154,22317,4573,2983
sh,510050,2019-10-31 09:41:13,3.0040,2,192200.0000,640,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,701,3958,33970,7595,5794,10289,10068,28317,7573,1983
sh,510050,2019-10-31 09:41:16,3.0040,1,9000.0000,30,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,701,12958,27970,11705,2794,7260,10283,28317,8623,1983
sh,510050,2019-10-31 09:41:19,3.0030,1,300.0000,1,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,3500,18958,24970,11705,2794,7864,4283,28367,8623,1983
sh,510050,2019-10-31 09:41:22,3.0040,9,934900.0000,3112,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,7440,27958,18970,9205,5629,741,4083,10367,20552,4983
sh,510050,2019-10-31 09:41:25,3.0040,5,210200.0000,700,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,7060,27958,15970,12305,2794,641,3534,25367,8552,1988
sh,510050,2019-10-31 09:41:28,3.0030,6,98300.0000,327,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,3733,24958,18970,12325,2794,3441,3598,25367,8552,1988
sh,510050,2019-10-31 09:41:34,3.0030,10,76300.0000,254,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,679,4162,27236,18325,6437,15039,15605,19367,5202,2059
sh,510050,2019-10-31 09:41:40,3.0030,2,69000.0000,230,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,479,1162,24436,20355,6437,12629,9605,25367,4202,2259
sh,510050,2019-10-31 09:41:43,3.0030,2,29200.0000,97,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,397,1299,36636,9355,6507,12629,9605,22367,5202,2259
sh,510050,2019-10-31 09:41:46,3.0030,4,30600.0000,102,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,295,1599,36636,9355,6507,6630,9911,22367,8202,2259
sh,510050,2019-10-31 09:41:49,3.0030,1,54000.0000,180,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,35,16599,27436,9355,3747,6630,9961,13367,8202,2259
sh,510050,2019-10-31 09:41:52,3.0030,3,10600.0000,35,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0030,3.0040,3.0050,3.0060,3.0070,13899,33436,9355,9582,3048,75,6681,7461,19367,17202
sh,510050,2019-10-31 09:41:55,3.0040,4,22800.0000,76,S,3.0020,3.0010,3.0000,2.9990,2.9980,3.0040,3.0050,3.0060,3.0070,3.0080,20199,27436,11355,6582,3048,3681,7461,28367,7202,2326
sh,510050,2019-10-31 09:42:01,3.0040,2,3000.0000,10,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,3018,23339,24236,11355,4747,4280,10465,20418,13202,2328
sh,510050,2019-10-31 09:42:04,3.0040,4,147800.0000,492,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,2935,20589,27236,11355,4747,711,10705,20418,16202,2338
sh,510050,2019-10-31 09:42:07,3.0030,1,5100.0000,17,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,18616,31689,18236,8405,7632,1784,4701,11418,19202,5338
sh,510050,2019-10-31 09:42:10,3.0040,7,535900.0000,1784,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9200,31416,19589,18299,8405,4901,2418,16202,14338,4962
sh,510050,2019-10-31 09:42:13,3.0040,3,70300.0000,234,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,14860,27816,19589,18299,11239,4867,1918,4202,26338,4962
sh,510050,2019-10-31 09:42:16,3.0040,1,46500.0000,155,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,12305,24917,10589,19299,8405,4824,1918,25202,6338,4962
sh,510050,2019-10-31 09:42:19,3.0040,1,3000.0000,10,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9235,27947,13589,19299,8405,4824,2518,19202,15338,4962
sh,510050,2019-10-31 09:42:28,3.0050,3,16000.0000,53,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9350,31361,7589,19299,11248,4393,3358,19253,15267,4962
sh,510050,2019-10-31 09:42:34,3.0050,2,5400.0000,18,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9350,31152,7589,19299,11288,4513,3285,19253,15267,4962
sh,510050,2019-10-31 09:42:37,3.0040,1,3300.0000,11,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9339,30952,10589,19299,8454,6528,5944,25253,9267,4962
sh,510050,2019-10-31 09:42:43,3.0050,1,27000.0000,90,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,7049,27952,13589,19299,8454,6568,12039,28256,6267,4962
sh,510050,2019-10-31 09:42:46,3.0040,4,200400.0000,667,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,6392,30952,10639,19299,8454,6572,12081,19256,12267,5162
sh,510050,2019-10-31 09:42:52,3.0040,1,30000.0000,100,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9292,31152,13639,16299,11251,5202,12488,13256,21270,8062
sh,510050,2019-10-31 09:42:58,3.0050,8,81200.0000,270,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9292,31152,10629,19033,11251,5056,12883,19256,5270,8065
sh,510050,2019-10-31 09:43:01,3.0040,7,150500.0000,501,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,18491,31152,10631,20033,8496,4446,12883,19256,12272,8065
sh,510050,2019-10-31 09:43:04,3.0040,2,39700.0000,132,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,27391,31153,10654,20033,8496,4531,12883,19256,12272,8065
sh,510050,2019-10-31 09:43:07,3.0050,2,153200.0000,510,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,15418,27953,10654,17033,8496,6038,12883,25256,6272,8065
sh,510050,2019-10-31 09:43:10,3.0050,2,93200.0000,310,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,15408,21953,19654,20033,8496,5776,12884,25256,9272,8065
sh,510050,2019-10-31 09:43:13,3.0050,4,25200.0000,84,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,15425,21953,19654,20033,8496,8922,12884,28256,6272,8065
sh,510050,2019-10-31 09:43:16,3.0050,1,3000.0000,10,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,6639,9553,16654,17033,8499,11312,21884,22256,3272,8065
sh,510050,2019-10-31 09:43:19,3.0040,13,1700600.0000,5661,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,3553,19454,26033,11499,2809,155,11837,27884,19276,3272
sh,510050,2019-10-31 09:43:22,3.0040,2,11100.0000,37,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,3519,22454,25033,11499,2809,452,8837,27884,19207,2272
sh,510050,2019-10-31 09:43:25,3.0040,1,9900.0000,33,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,5919,31654,16033,9499,2809,422,8917,27884,17207,2272
sh,510050,2019-10-31 09:43:28,3.0040,5,68200.0000,227,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,5919,31654,16033,12499,5644,195,8922,21884,23207,5272
sh,510050,2019-10-31 09:43:31,3.0030,1,4500.0000,15,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,5814,22654,25033,12499,2809,3279,6922,36884,8207,2272
sh,510050,2019-10-31 09:43:34,3.0040,1,900.0000,3,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,5814,22654,25033,9499,2809,3276,12852,33884,5207,2272
sh,510050,2019-10-31 09:43:37,3.0040,4,153800.0000,512,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,5836,28654,18299,8499,2809,2765,12817,33884,7217,2272
sh,510050,2019-10-31 09:43:40,3.0040,2,30700.0000,102,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,5836,28654,18299,12499,3543,2709,6779,39884,8217,2272
sh,510050,2019-10-31 09:43:43,3.0040,2,151700.0000,505,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,5831,31654,15299,12499,3443,2259,6779,36884,8217,2272
sh,510050,2019-10-31 09:43:49,3.0040,2,31800.0000,106,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,5837,28654,15299,9499,3543,3053,6821,36884,8217,2272
sh,510050,2019-10-31 09:43:58,3.0030,1,9000.0000,30,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,3407,19654,27301,9499,3562,9415,12924,33884,5197,2272
sh,510050,2019-10-31 09:44:04,3.0040,2,159200.0000,530,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,3377,10654,27301,8549,6562,9953,12208,33484,4197,2272
sh,510050,2019-10-31 09:44:07,3.0030,3,115000.0000,383,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,2994,10654,36301,9549,6562,9953,12188,30485,5197,2272
sh,510050,2019-10-31 09:44:10,3.0040,46,150200.0000,500,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,2999,22654,24301,12549,3562,6590,6273,27485,11197,2272
sh,510050,2019-10-31 09:44:13,3.0040,12,1621400.0000,5399,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,399,19654,24301,12549,3562,6191,6273,27485,17197,2272
sh,510050,2019-10-31 09:44:16,3.0030,3,45400.0000,151,S,3.0030,3.0020,3.0010,3.0000,2.9990,3.0040,3.0050,3.0060,3.0070,3.0080,3248,22654,24301,12549,6397,3201,6273,24485,17197,2272
